EPBCA no.,EPBCA sp. name,species,EPBCA common name,Group,taxon_group,EBPCA_Status,EPBCA status,EPBCA_not_extinct,Other sci names,Listing date,listing criteria/,1,2,3,4,5,assessment notes,other notes
21160,Sphenotoma drummondii,1,Mountain Paper-heath,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
15667,Spirogardnera rubescens,1,Spiral Bush,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
65710,Sporobolus pamelae,1, ,Plant,1,EN,Endangered,1,,12/8/2021,YES,not eligible,"EN [B2a,b(i,ii,iii,iv,v).]",not eligible,VU (D2),Insufficient info,,
6572,Spyridium coactilifolium,1,Butterfly Spyridium,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
13771,Spyridium eriocephalum var. glabrisepalum,0,MacGillivray Spyridium,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
89082,Spyridium fontis-woodii,1,Wood Well Spyridium,Plant,1,CR,Critically Endangered,1,,3/26/2021,YES,EN (A2a),"CR (B1ab(i,ii,iii,v)+2ab(i,ii,iii,v))","CR (C1+C2a(i,ii))",CR (D),Insufficient info,,
87544,Spyridium furculentum,1,Forked Spyridium,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
27036,Spyridium lawrencei,1,Small-leaf Spyridium,Plant,1,EN,Endangered,1,,7/16/2000,YES,not eligible,EN,not eligible,not eligible,not eligible,reviewed 2009; no change in status but eligibility criteria used,
17447,Spyridium obcordatum,1,Creeping Dusty Miller,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
81447,Stachystemon nematophorus,1,Three-flowered Stachystemon,Plant,1,VU,Vulnerable,1,,8/18/2006,YES,not eligible,not eligible,not eligible,VU,Insufficient info,,
17773,Stackhousia annua,1,"Annual Stackhousia, Annual Candles",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
15450,Stenanthemum pimeleoides,1,"Spreading Stenanthemum, Propellor Plant",Plant,1,VU,Vulnerable,1,,11/26/2008,YES,Insufficient info,VU,not eligible,not eligible,Insufficient info,,
68100,Stonesiella selaginoides,1,Clubmoss Bush-pea,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
21618,Streblus pendulinus,1,"Siah's Backbone, Sia's Backbone, Isaac Wood",Plant,1,EN,Endangered,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,EN,Insufficient info,,
85007,Stylidium amabile,1,,Plant,1,CR,Critically Endangered,1,,6/24/2019,YES,Insufficient info,CR [B1ab(v)+B2ab(v)],CR [C2a(ii)],EN,Insufficient info,,
87813,Stylidium applanatum,1,Flat-leaved Triggerplant,Plant,1,CR,Critically Endangered,1,,2/15/2018,YES,Insufficient info,CR [B1ab(iii)+B2ab(iii)],Insufficient info,VU,Insufficient info,,
89458,Stylidium asymmetricum,1,Asymmetric Triggerplant,Plant,1,EN,Endangered,1,,6/24/2019,YES,not eligible,"EN [B1ab(ii,iii,v)+2ab(ii,iii,v)]",not eligible,not eligible,Insufficient info,,
10122,Stylidium coroniforme subsp. amblyphyllum,0,"Wongan Hills Triggerplant, Wongan Triggerplant",Plant,1,EN,Endangered,1,,6/24/2019,YES,Insufficient info,EN [B1ab(iii)+B2ab(iii)],Insufficient info,VU,Insufficient info,,
10122,Stylidium coroniforme subsp. coronoiforme,0,"Wongan Hills Triggerplant, Wongan Triggerplant",Plant,1,EN,Endangered,1,,6/24/2019,YES,Insufficient info,"EN [B1ab(iii,v)+2ab(iii,v)]",EN [C2a(i)],VU,Insufficient info,,
86366,Stylidium ensatum,1,a triggerplant,Plant,1,EN,Endangered,1,,5/5/2016,YES,Insufficient info,"CR [B1, B2 (a) (b) (iii)]",not eligible,not eligible,Insufficient info,"Listing advice says CR, but DoEE website says EN",
4666,Stylidium galioides,1,Yellow Mountain Triggerplant,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
65964,Stylidium semaphorum,1, ,Plant,1,CR,Critically Endangered,1,,5/11/2018,YES,Insufficient info,CR [B1ab(v)+B2ab(v)],"CR [C2a(i,ii)]",CR,Insufficient info,,
89333,Styphelia longissima,1, ,Plant,1,CR,Critically Endangered,1,,5/11/2018,YES,Insufficient info,"CR [B1ab(iii,v)+B2ab(iii,v)]",EN [C2(a)(ii)],not eligible,Insufficient info,,
56017,Styphelia perileuca,1, ,Plant,1,EN,Endangered,1,,7/5/2023,YES,Insufficient info,EN(B1ab(v)+B2ab(v)),EN(C2a(i)),EN(D1),Insufficient info,,
6765,Swainsona murrayana,1,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
10804,Swainsona plagiotropis,1,"Red Darling-pea, Red Swainson-pea",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
56344,Swainsona pyrophila,1,Yellow Swainson-pea,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
7580,Swainsona recta,1,"Small Purple-pea, Mountain Swainson-pea, Small Purple Pea",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
12837,Symonanthus bancroftii,1,Bancrofts Symonanthus,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
19010,Symplocos baeuerlenii,1,"Small-leaved Hazelwood, Shrubby Hazelwood",Plant,1,VU,Vulnerable,1,,7/16/2000,YES,Insufficient info,not eligible,Insufficient info,Insufficient info,Insufficient info,"re-assessed in 2012, and status retained",
64978,Synaphea quartzitica,1,Quartz-loving Synaphea,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
82881,Synaphea sp. Fairbridge Farm (D. Papenfus 696),1,Selena's Synaphea,Plant,1,CR,Critically Endangered,1,,12/24/2009,YES,not eligible,CR,EN,VU,not eligible,,
82880,Synaphea sp. Pinjarra (R. Davis 6578),1,Club-leafed Synaphea,Plant,1,CR,Critically Endangered,1,,12/24/2009,YES,not eligible,CR,VU,not eligible,not eligible,,
86878,Synaphea sp. Pinjarra Plain (A.S. George 17182),1, ,Plant,1,EN,Endangered,1,,2/15/2018,YES,Insufficient info,"EN [B1ab(i,ii,iii,iv,v)+B2ab(i,ii,iii,iv,v)]",EN [C2(a)(i)],VU,Insufficient info,,
86879,Synaphea sp. Serpentine (G.R. Brand 103),1, ,Plant,1,CR,Critically Endangered,1,,2/15/2018,YES,Insufficient info,"CR [B1ab(ii,iii,v)]",not eligible,not eligible,Insufficient info,,
66311,Synaphea stenoloba,1,Dwellingup Synaphea,Plant,1,EN,Endangered,1,,12/24/2009,YES,not eligible,EN,EN,not eligible,not eligible,,
3539,Syzygium hodgkinsoniae,1,"Smooth-bark Rose Apple, Red Lilly Pilly",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
12284,Syzygium moorei,1,"Rose Apple, Coolamon, Robby, Durobby, Watermelon Tree, Coolamon Rose Apple",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
20307,Syzygium paniculatum,1,"Magenta Lilly Pilly, Magenta Cherry, Daguba, Scrub Cherry, Creek Lilly Pilly, Brush Cherry",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
56714,Syzygium velarum,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
82347,Taeniophyllum norfolkianum,1,"Minute Orchid, Ribbon-root Orchid",Plant,1,VU,Vulnerable,1,Taeniophyllum muelleri,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,VU,Insufficient info,,
2508,Taraxacum cygnorum,1,Coast Dandelion,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
65173,Tarennoidea wallichii,1,,Plant,1,EN,Endangered,1,,3/31/2022,YES,Insufficient info,"EN ( B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v))",Insufficient info,EN,Insufficient info,,
21975,Tasmannia glaucifolia,1,Fragrant Pepperbush,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
14767,Tectaria devexa,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
82741,Tecticornia bulbosa,1,Large-articled Samphire,Plant,1,VU,Vulnerable,1,,7/16/2000,YES,Insufficient info,VU,not eligible,not eligible,Insufficient info,"re-assessed in 2012, and status retained",
82664,Tecticornia flabelliformis,1,Bead Glasswort,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
16946,Tephrosia leveillei,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
10137,Tetraria australiensis,1,Southern Tetraria,Plant,1,VU,Vulnerable,1,Morelotia australiensis,7/16/2000,NO,,,,,,,
2915,Tetratheca aphylla,1,Bungalbin Tetratheca,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
5802,Tetratheca deltoidea,1,Granite Tetratheca,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
15534,Tetratheca fasciculata,1,Cronin's Tetratheca,Plant,1,EX,Extinct,,,7/16/2000,EX,,,,,,,
14415,Tetratheca gunnii,1,"Shy Pinkbells, Shy Susan",Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,CR,CR,EN,Insufficient info,,
6251,Tetratheca harperi,1,Jackson Tetratheca,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
21407,Tetratheca juncea,1,Black-eyed Susan,Plant,1,VU,Vulnerable,1,,7/16/2000,YES,not eligible,VU,VU,not eligible,Insufficient info,"re-assessed in 2005, and status retained",
83217,Tetratheca nephelioides,1, ,Plant,1,CR,Critically Endangered,1,,5/14/2013,YES,not eligible,CR,VU,not eligible,not eligible,,
66451,Tetratheca paynterae,1,Paynter's Tetratheca,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
84724,Thelymitra adorata,1,Wyong Sun Orchid,Plant,1,CR,Critically Endangered,1,,7/19/2014,YES,Insufficient info,"CR [A1, A2 a, b (i-v)]","CR [A2 a, b (i-v)]",CR,Insufficient info,criterion 3 assessment garbled,
81872,Thelymitra cyanapicata,1,"Blue Top Sun-orchid, Dark-tipped Sun-orchid",Plant,1,CR,Critically Endangered,1,,1/8/2009,YES,not eligible,CR,CR,EN,not eligible,,
65105,Thelymitra dedmaniarum,1,Cinnamon Sun Orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
11896,Thelymitra epipactoides,1,Metallic Sun-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
87679,Thelymitra hygrophila,1,Blue Star Sun-orchid,Plant,1,CR,Critically Endangered,1,,5/5/2016,YES,Insufficient info,"CR [B1,B2,(a),(b)(i)(ii)(iii)(iv)]",Insufficient info,Insufficient info,Insufficient info,,
76352,Thelymitra jonesii,1,Sky-blue Sun-orchid,Plant,1,EN,Endangered,1,,3/4/2011,YES,Insufficient info,EN,not eligible,EN,Insufficient info,,
81861,Thelymitra kangaloonica,1,Kangaloon Sun Orchid,Plant,1,CR,Critically Endangered,1,,1/8/2009,YES,not eligible,CR,not eligible,not eligible,not eligible,,
26941,Thelymitra mackibbinii,1,Brilliant Sun-orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
4168,Thelymitra matthewsii,1,Spiral Sun-orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
88011,Thelymitra orientalis,1,Hoary Sun-orchid,Plant,1,CR,Critically Endangered,1,,9/7/2023,YES,Insufficient info,"EN (B2ab(i,ii,iii,iv,v))","CR (C2a(i,ii))",CR,Insufficient info,,
4908,Thelymitra psammophila,1,Sandplain Sun-orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
7060,Thelymitra stellata,1,Star Sun-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
15202,Thesium australe,1,"Austral Toadflax, Toadflax",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
4714,Thomasia gardneri,1,Mt Holland Thomasia,Plant,1,EX,Extinct,,,7/16/2000,EX,,,,,,,
56547,Thomasia glabripetala,1,Sandplain Thomasia,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
12136,Thomasia montana,1,Hill Thomasia,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64542,Thomasia sp. Green Hill (S.Paust 1322),1,Green Hill Thomasia,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
16645,Thryptomene wittweri,1,Mountain Thryptomene,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
76409,Thynninorchis nothofagicola,1,Myrtle Elbow Orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,CR,CR,CR,Insufficient info,,
15153,Tmesipteris lanceolata,1, ,Plant,1,EX,Extinct,,,7/16/2000,EX,,,,,,,
65895,Tmesipteris norfolkensis,1,Hanging Fork-fern,Plant,1,VU,Vulnerable,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,VU,Insufficient info,,
4690,Toechima pterocarpum,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
81627,Toechima sp. East Alligator (J.Russell-Smith 8418),1,a tree,Plant,1,EN,Endangered,1,,8/18/2006,YES,not eligible,EN,Insufficient info,EN,Insufficient info,,
83507,Tomophyllum walleri,1, ,Plant,1,VU,Vulnerable,1,Ctenopteris walleri,7/16/2000,NO,,,,,,,
9367,Trachymene scapigera,1,Mountain Trachymene,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
5051,Trianthema cypseleoides,1, ,Plant,1,EX,Extinct,,,7/16/2000,EX,,,,,,,
16244,Tribonanthes purpurea,1,Granite Pink,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
21910,Trichanthodium baracchianum,1,Dwarf Yellow-heads,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64543,Triplarina imbricata,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64593,Triplarina nitchaga,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64544,Triplarina nowraensis,1,Nowra Heath-myrtle,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
42224,Trithuria occidentalis,1,Swan Hydatella,Plant,1,EN,Endangered,1,Hydatella dioica,7/16/2000,NO,,,,,,,
14747,Triunia robusta,1,Glossy Spice Bush,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
82771,Tropilis callitrophilis,1,Thin Feather Orchid,Plant,1,VU,Vulnerable,1,Dendrobium callitrophilum,7/16/2000,NO,,,,,,,
55231,Tylophora linearis,1, ,Plant,1,EN,Endangered,1,Vincetoxicum forsteri,7/16/2000,NO,,,,,,,
55237,Tylophora rupicola,1, ,Plant,1,EN,Endangered,1,Vincetoxicum rupicola,7/16/2000,NO,,,,,,,
20503,Tylophora woollsii,1, ,Plant,1,EN,Endangered,1,Vincetoxicum woollsii,7/16/2000,NO,,,,,,,
62412,Typhonium jonesii,1,a herb,Plant,1,EN,Endangered,1,,8/18/2006,YES,not eligible,EN,not eligible,EN,Insufficient info,,
79227,Typhonium mirabile,1,a herb,Plant,1,EN,Endangered,1,,8/18/2006,YES,not eligible,EN,not eligible,EN,Insufficient info,,
65904,Typhonium taylori,1,a herb,Plant,1,EN,Endangered,1,,8/18/2006,YES,not eligible,not eligible,not eligible,EN,Insufficient info,,
41714,Ungeria floribunda,1,Bastard Oak,Plant,1,VU,Vulnerable,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,VU,Insufficient info,,
8830,Uromyrtus australis,1,Peach Myrtle,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
4494,Vanda hindsii,1,Cape York Vanda,Plant,1,VU,Vulnerable,1,,7/16/2000,YES,Insufficient info,Insufficient info,Insufficient info,Insufficient info,Insufficient info,"re-assessed in 2012, and status retained",
67217,Vanvoorstia bennettiana,1,Bennett's Seaweed,Plant,1,EX,Extinct,,,10/16/2001,EX,,,,,,,
78893,Vappodes lithocola,1,"Dwarf Butterfly Orchid, Cooktown Orchid",Plant,1,EN,Endangered,1,Dendrobium lithocola,7/16/2000,NO,,,,,,,
78894,Vappodes phalaenopsis,1,Cooktown Orchid,Plant,1,VU,Vulnerable,1,Dendrobium phalaenopsis,7/16/2000,NO,,,,,,,
17190,Velleia perfoliata,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
83205,Veronica ciliolata,1,Ciliolate Hebe,Plant,1,VU,Vulnerable,1,Chionohebe ciliolata,11/26/2008,YES,Insufficient info,VU,Insufficient info,not eligible,Insufficient info,,
82836,Veronica derwentiana subsp. homalodonta,0,Mount Lofty Speedwell,Plant,1,CR,Critically Endangered,1,,12/24/2009,YES,Insufficient info,CR,CR,EN,Insufficient info,,
87479,Veronica lithophila,1,,Plant,1,EN,Endangered,1,,7/5/2023,YES,Insufficient info,EN(B1ab(iii)+B2ab(iii)),Insufficient info,Insufficient info,Insufficient info,,
17458,Veronica parnkalliana,1,Port Lincoln Speedwell,Plant,1,EN,Endangered,1,,5/5/2016,YES,Insufficient info,"EN [B1 and B1a,b (ii,iii,v)]",EN [C2(b)],not eligible,Insufficient info,,
55635,Verticordia albida,1,White Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
65545,Verticordia apecta,1,"Hay River Featherflower, Scruffy Verticordia",Plant,1,CR,Critically Endangered,1,,8/19/2010,YES,not eligible,CR,CR,CR,not eligible,,
24342,Verticordia carinata,1,Stirling Range Featherflower,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
55678,Verticordia crebra,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
55689,Verticordia densiflora var. pedunculata,0,Long-stalked Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
24630,Verticordia fimbrilepis subsp. australis,0,Southern Shy Featherflower,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
24631,Verticordia fimbrilepis subsp. fimbrilepis,0,Shy Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
8204,Verticordia helichrysantha,1,Coast Featherflower,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
11434,Verticordia hughanii,1,Hughan's Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
55798,Verticordia pityrhops,1,"Little Pine Verticordia, Pine-like Featherflower",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
23871,Verticordia plumosa var. ananeotes,0,Tufted Plumed Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
55804,Verticordia plumosa var. vassensis,0,Vasse Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
55822,Verticordia spicata subsp. squamosa,0,Scaly-leaved Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
55825,Verticordia staminosa subsp. staminosa,0,Wongan Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
55823,Verticordia staminosa var. cylindracea,0,Granite Featherflower,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
3879,Viola improcera,1,Dwarf Violet,Plant,1,EN,Endangered,1,,9/7/2023,YES,Insufficient info,EN (B2ab(iii)),Insufficient info,not eligible,Insufficient info,,
83575,Vrydagzynea grayi,1,Tonsil Orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
21314,Westringia crassifolia,1,Whipstick Westringia,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
16458,Westringia cremnophila,1,Snowy River Westringia,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
19079,Westringia davidii,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
56456,Westringia kydrensis,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
4822,Westringia parvifolia,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
18260,Westringia rupicola,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
42074,Wikstroemia australis,1,Kurrajong,Plant,1,CR,Critically Endangered,1,,11/25/2003,YES,not eligible,CR,CR,EN,Insufficient info,,
64545,Wollemia nobilis,1,Wollemi Pine,Plant,1,CR,Critically Endangered,1,,5/11/2018,YES,not eligible,CR [B1ab (iii) (v); B2ab (iii) (v)],CR [C2 (a) (ii)],EN,Insufficient info,,
64691,Wurmbea calcicola,1,Naturaliste Nancy,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
12739,Wurmbea tubulosa,1,Long-flowered Nancy,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
21603,Xanthorrhoea arenaria,1,Sand Grasstree,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
7950,Xanthorrhoea bracteata,1,Shiny Grasstree,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
21816,Xanthostemon formosus,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
8738,Xanthostemon oppositifolius,1,"Penda, Southern Penda, Luya's Hardwood",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
76215,Xerochrysum palustre,1,"Swamp Everlasting, Swamp Paper Daisy",Plant,1,VU,Vulnerable,1,Bracteantha palustre,7/16/2000,NO,,,,,,,
4146,Xerothamnella herbacea,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
3141,Xerothamnella parvifolia,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,YES,Insufficient info,not eligible,not eligible,not eligible,Insufficient info,"re-assessed in 2012, and status retained",
82030,Xylopia monosperma,1,a shrub,Plant,1,EN,Endangered,1,Xylopia sp. Melville Island (J.Russell-Smith 2148) NT Herbarium,8/18/2006,YES,not eligible,not eligible,Insufficient info,EN,Insufficient info,,
48040,Xylosma parvifolia,1, ,Plant,1,EN,Endangered,1,Xylosma parvifolium,6/26/2015,YES,Insufficient info,Insufficient info,Insufficient info,EN,Insufficient info,,
64983,Xyris exilis,1,Stirling Range Xyris,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
39253,Zehneria baueriana,1,"Native Cucumber, Giant Cucumber",Plant,1,EN,Endangered,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,EN,Insufficient info,,
46794,Zeuxine polygonoides,1,Velvet Jewel Orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,YES,Insufficient info,Insufficient info,Insufficient info,Insufficient info,Insufficient info,"re-assessed in 2012, and status retained",
24538,Zieria adenophora,1,Araluen Zieria,Plant,1,CR,Critically Endangered,1,,11/15/2023,YES,Insufficient info,CR (B1ab(v)+2ab(v)),"CR (C2a(I,ii))",CR,Insufficient info,,
56781,Zieria baeuerlenii,1,"Bomaderry Zieria, Bomaderry Creek Zieria",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
83095,Zieria bifida,1, ,Plant,1,EN,Endangered,1,Zieria sp. Brolga Park (A.R.Bean 1002),7/16/2000,NO,,,,,,,
56757,Zieria buxijugum,1,Box Range Zieria,Plant,1,CR,Critically Endangered,1,,9/25/2020,YES,Insufficient info,CR(B1ab(iii) B2ab(III)),CR (C2a(ii)),EN,Insufficient info,,
56731,Zieria citriodora,1,Lemon-scented Zieria,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
2178,Zieria collina,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
56732,Zieria covenyi,1,Coveny's Zieria,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
84829,Zieria exsul,1,Banished Stink Bush,Plant,1,CR,Critically Endangered,1,,12/8/2021,YES,not eligible,"EN [B2ab(i-v),c(ii-iv)]","CR [C2a(i),b]",CR,Insufficient info,,
64546,Zieria floydii,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
56733,Zieria formosa,1,Shapely Zieria,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
17147,Zieria granulata,1,"Hill Zieria, Hilly Zieria, Illawarra Zieria",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
56734,Zieria ingramii,1,Ingram's Zieria,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
3087,Zieria involucrata,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64547,Zieria lasiocaulis,1,Willi Willi Zieria,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
4634,Zieria murphyi,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
3240,Zieria obcordata,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
56758,Zieria obovata,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
90008,Zieria odorifera subsp. warrabahensis,0,,Plant,1,CR,Critically Endangered,1,,9/25/2020,YES,,"CR(B1ab(iii,v), B2ab(iii,v))",CR(C2a(ii)),EN,Insufficient info,,
56735,Zieria parrisiae,1,Parris's Zieria,Plant,1,CR,Critically Endangered,1,,5/11/2018,YES,Insufficient info,CR [B1ab(iii) (v) and B2ab(iii) (v)],CR [C2a(ii)],EN,Insufficient info,,
56782,Zieria prostrata,1,Headland Zieria,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
24539,Zieria rimulosa,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
56736,Zieria tuberculata,1,Warty Zieria,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
56761,Zieria verrucosa,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
